year,month,date,weekday,hour,minute,gym,swim
2018,12,9,7,14,52,55,46
2018,12,9,7,14,53,54,46
2018,12,9,7,14,54,54,47
2018,12,9,7,14,55,55,47
2018,12,9,7,14,56,53,47
2018,12,9,7,14,57,54,49
2018,12,9,7,14,58,53,49
2018,12,9,7,14,59,52,49
2018,12,9,7,15,0,52,52
2018,12,9,7,15,1,52,54
2018,12,9,7,15,2,52,54
2018,12,9,7,15,3,53,54
2018,12,9,7,15,4,53,57
2018,12,9,7,15,5,55,58
2018,12,9,7,15,6,55,58
2018,12,9,7,15,7,58,58
2018,12,9,7,15,8,56,58
2018,12,9,7,15,9,57,60
2018,12,9,7,15,10,57,60
2018,12,9,7,15,11,57,60
2018,12,9,7,15,13,61,59
2018,12,9,7,15,14,61,59
2018,12,9,7,15,15,61,60
2018,12,9,7,15,16,65,60
2018,12,9,7,15,17,65,60
2018,12,9,7,15,18,64,60
2018,12,9,7,15,19,64,60
2018,12,9,7,15,20,66,60
2018,12,9,7,15,21,66,60
2018,12,9,7,15,22,66,60
2018,12,9,7,15,23,67,60
2018,12,9,7,15,24,68,60
2018,12,9,7,15,25,68,60
2018,12,9,7,15,26,68,58
2018,12,9,7,15,27,68,58
2018,12,9,7,15,28,67,58
2018,12,9,7,15,29,66,58
2018,12,9,7,15,30,66,58
2018,12,9,7,15,31,66,60
2018,12,9,7,15,32,66,60
2018,12,9,7,15,33,67,60
2018,12,9,7,15,34,65,61
2018,12,9,7,15,35,65,57
2018,12,9,7,15,36,67,57
2018,12,9,7,15,37,67,57
2018,12,9,7,15,38,64,58
2018,12,9,7,15,39,61,59
2018,12,9,7,15,40,61,59
2018,12,9,7,15,41,61,59
2018,12,9,7,15,42,59,59
2018,12,9,7,15,43,61,59
2018,12,9,7,15,44,61,59
2018,12,9,7,15,45,61,60
2018,12,9,7,15,46,61,60
2018,12,9,7,15,47,61,61
2018,12,9,7,15,48,60,59
2018,12,9,7,15,49,61,57
2018,12,9,7,15,50,61,57
2018,12,9,7,15,51,61,57
2018,12,9,7,15,52,61,58
2018,12,9,7,15,53,60,57
2018,12,9,7,15,54,60,58
2018,12,9,7,15,55,61,58
2018,12,9,7,15,56,60,58
2018,12,9,7,15,57,60,58
2018,12,9,7,15,58,61,58
2018,12,9,7,15,59,59,59
2018,12,9,7,16,0,59,59
2018,12,9,7,16,1,60,59
2018,12,9,7,16,2,61,60
2018,12,9,7,16,3,61,59
2018,12,9,7,16,4,62,57
2018,12,9,7,16,5,63,56
2018,12,9,7,16,6,62,57
2018,12,9,7,16,7,64,57
2018,12,9,7,16,8,62,57
2018,12,9,7,16,9,63,58
2018,12,9,7,16,11,62,58
2018,12,9,7,16,12,63,58
2018,12,9,7,16,13,63,56
2018,12,9,7,16,14,64,56
2018,12,9,7,16,15,63,55
2018,12,9,7,16,16,64,55
2018,12,9,7,16,17,65,56
2018,12,9,7,16,18,65,58
2018,12,9,7,16,19,65,57
2018,12,9,7,16,20,66,57
2018,12,9,7,16,21,65,58
2018,12,9,7,16,22,70,58
2018,12,9,7,16,23,68,56
2018,12,9,7,16,24,67,56
2018,12,9,7,16,25,65,56
2018,12,9,7,16,26,63,57
2018,12,9,7,16,27,65,56
2018,12,9,7,16,28,63,57
2018,12,9,7,16,29,61,56
2018,12,9,7,16,30,63,55
2018,12,9,7,16,31,63,55
2018,12,9,7,16,32,63,54
2018,12,9,7,16,33,65,52
2018,12,9,7,16,34,65,51
2018,12,9,7,16,35,65,51
2018,12,9,7,16,36,62,51
2018,12,9,7,16,37,60,51
2018,12,9,7,16,38,60,51
2018,12,9,7,16,39,61,50
2018,12,9,7,16,40,61,50
2018,12,9,7,16,41,61,50
2018,12,9,7,16,42,61,50
2018,12,9,7,16,43,63,49
2018,12,9,7,16,44,62,49
2018,12,9,7,16,45,61,51
2018,12,9,7,16,46,60,50
2018,12,9,7,16,47,58,45
2018,12,9,7,16,48,59,45
2018,12,9,7,16,49,60,45
2018,12,9,7,16,50,58,47
2018,12,9,7,16,51,58,45
2018,12,9,7,16,52,54,45
2018,12,9,7,16,53,57,45
2018,12,9,7,16,54,56,46
2018,12,9,7,16,55,51,48
2018,12,9,7,16,56,53,49
2018,12,9,7,16,57,57,49
2018,12,9,7,16,58,58,48
2018,12,9,7,16,59,58,48
2018,12,9,7,17,0,58,45
2018,12,9,7,17,1,56,45
2018,12,9,7,17,2,55,45
2018,12,9,7,17,3,56,45
2018,12,9,7,17,4,56,45
2018,12,9,7,17,5,56,45
2018,12,9,7,17,6,56,45
2018,12,9,7,17,8,56,46
2018,12,9,7,17,9,56,46
2018,12,9,7,17,10,57,46
2018,12,9,7,17,11,58,46
2018,12,9,7,17,12,55,47
2018,12,9,7,17,13,54,47
2018,12,9,7,17,14,53,43
2018,12,9,7,17,15,53,43
2018,12,9,7,17,16,55,42
2018,12,9,7,17,17,55,44
2018,12,9,7,17,18,54,44
2018,12,9,7,17,19,54,42
2018,12,9,7,17,20,51,42
2018,12,9,7,17,21,50,44
2018,12,9,7,17,22,50,43
2018,12,9,7,17,23,51,41
2018,12,9,7,17,24,51,41
2018,12,9,7,17,25,50,41
2018,12,9,7,17,26,50,40
2018,12,9,7,17,27,51,41
2018,12,9,7,17,28,51,41
2018,12,9,7,17,29,51,44
2018,12,9,7,17,30,48,43
2018,12,9,7,17,31,46,43
2018,12,9,7,17,32,45,44
2018,12,9,7,17,33,45,45
2018,12,9,7,17,34,43,45
2018,12,9,7,17,35,44,46
2018,12,9,7,17,36,43,47
2018,12,9,7,17,37,44,48
2018,12,9,7,17,38,42,48
2018,12,9,7,17,39,42,49
2018,12,9,7,17,40,43,51
2018,12,9,7,17,41,46,51
2018,12,9,7,17,42,46,50
2018,12,9,7,17,43,46,49
2018,12,9,7,17,44,48,49
2018,12,9,7,17,45,49,49
2018,12,9,7,17,46,50,49
2018,12,9,7,17,47,50,49
2018,12,9,7,17,48,51,48
2018,12,9,7,17,49,51,47
2018,12,9,7,17,50,51,45
2018,12,9,7,17,51,53,45
2018,12,9,7,17,52,52,42
2018,12,9,7,17,53,54,42
2018,12,9,7,17,54,54,41
2018,12,9,7,17,55,52,42
2018,12,9,7,17,56,52,42
2018,12,9,7,17,57,49,42
2018,12,9,7,17,58,50,43
2018,12,9,7,17,59,49,43
2018,12,9,7,18,0,50,43
2018,12,9,7,18,1,47,43
2018,12,9,7,18,2,48,43
2018,12,9,7,18,3,48,43
2018,12,9,7,18,4,49,44
2018,12,9,7,18,5,50,44
2018,12,9,7,18,7,49,44
2018,12,9,7,18,8,51,46
2018,12,9,7,18,9,50,47
2018,12,9,7,18,10,48,48
2018,12,9,7,18,11,50,48
2018,12,9,7,18,12,50,52
2018,12,9,7,18,13,48,53
2018,12,9,7,18,14,47,52
2018,12,9,7,18,15,46,52
2018,12,9,7,18,16,47,51
2018,12,9,7,18,17,47,51
2018,12,9,7,18,18,48,47
2018,12,9,7,18,19,48,47
2018,12,9,7,18,20,50,45
2018,12,9,7,18,21,53,46
2018,12,9,7,18,22,53,46
2018,12,9,7,18,23,52,48
2018,12,9,7,18,24,52,48
2018,12,9,7,18,25,51,48
2018,12,9,7,18,26,50,47
2018,12,9,7,18,27,51,47
2018,12,9,7,18,28,51,47
2018,12,9,7,18,29,51,46
2018,12,9,7,18,30,49,46
2018,12,9,7,18,31,48,46
2018,12,9,7,18,32,47,47
2018,12,9,7,18,33,47,47
2018,12,9,7,18,34,48,49
2018,12,9,7,18,35,47,53
2018,12,9,7,18,36,45,55
2018,12,9,7,18,37,45,54
2018,12,9,7,18,38,45,54
2018,12,9,7,18,39,46,52
2018,12,9,7,18,40,46,52
2018,12,9,7,18,41,46,52
2018,12,9,7,18,42,44,52
2018,12,9,7,18,43,45,52
2018,12,9,7,18,44,46,54
2018,12,9,7,18,45,47,54
2018,12,9,7,18,46,47,51
2018,12,9,7,18,47,47,50
2018,12,9,7,18,48,47,50
2018,12,9,7,18,49,47,50
2018,12,9,7,18,50,49,50
2018,12,9,7,18,51,48,50
2018,12,9,7,18,52,46,50
2018,12,9,7,18,53,44,50
2018,12,9,7,18,54,44,51
2018,12,9,7,18,55,43,52
2018,12,9,7,18,56,42,53
2018,12,9,7,18,57,42,53
2018,12,9,7,18,58,42,53
2018,12,9,7,18,59,42,51
2018,12,9,7,19,0,42,51
2018,12,9,7,19,1,41,53
2018,12,9,7,19,2,44,53
2018,12,9,7,19,3,42,55
2018,12,9,7,19,4,43,55
2018,12,9,7,19,5,43,55
2018,12,9,7,19,6,42,55
2018,12,9,7,19,8,42,55
2018,12,9,7,19,9,43,55
2018,12,9,7,19,10,43,52
2018,12,9,7,19,11,43,52
2018,12,9,7,19,12,42,52
2018,12,9,7,19,13,42,50
2018,12,9,7,19,14,41,50
2018,12,9,7,19,15,39,50
2018,12,9,7,19,16,39,52
2018,12,9,7,19,17,39,52
2018,12,9,7,19,18,39,54
2018,12,9,7,19,19,39,53
2018,12,9,7,19,20,40,55
2018,12,9,7,19,21,40,58
2018,12,9,7,19,22,38,57
2018,12,9,7,19,23,38,56
2018,12,9,7,19,24,39,54
2018,12,9,7,19,25,37,50
2018,12,9,7,19,26,36,49
2018,12,9,7,19,27,36,51
2018,12,9,7,19,28,36,51
2018,12,9,7,19,29,34,51
2018,12,9,7,19,30,34,51
2018,12,9,7,19,31,33,51
2018,12,9,7,19,32,33,51
2018,12,9,7,19,33,32,51
2018,12,9,7,19,34,30,50
2018,12,9,7,19,35,33,49
2018,12,9,7,19,36,32,50
2018,12,9,7,19,37,32,48
2018,12,9,7,19,38,33,48
2018,12,9,7,19,39,32,48
2018,12,9,7,19,40,31,48
2018,12,9,7,19,41,32,48
2018,12,9,7,19,42,31,48
2018,12,9,7,19,43,31,46
2018,12,9,7,19,44,31,47
2018,12,9,7,19,45,31,45
2018,12,9,7,19,46,32,46
2018,12,9,7,19,47,30,45
2018,12,9,7,19,48,30,45
2018,12,9,7,19,49,31,44
2018,12,9,7,19,50,30,43
2018,12,9,7,19,51,30,45
2018,12,9,7,19,52,30,46
2018,12,9,7,19,53,30,46
2018,12,9,7,19,54,30,46
2018,12,9,7,19,55,32,45
2018,12,9,7,19,56,32,45
2018,12,9,7,19,57,35,45
2018,12,9,7,19,58,35,45
2018,12,9,7,19,59,35,45
2018,12,9,7,20,0,34,45
2018,12,9,7,20,1,33,45
2018,12,9,7,20,2,33,44
2018,12,9,7,20,3,35,44
2018,12,9,7,20,4,32,44
2018,12,9,7,20,5,32,44
2018,12,9,7,20,6,31,44
2018,12,9,7,20,8,31,44
2018,12,9,7,20,9,32,45
2018,12,9,7,20,10,32,44
2018,12,9,7,20,11,33,41
2018,12,9,7,20,12,33,41
2018,12,9,7,20,13,34,42
2018,12,9,7,20,14,37,42
2018,12,9,7,20,15,36,42
2018,12,9,7,20,16,35,41
2018,12,9,7,20,17,36,41
2018,12,9,7,20,18,36,40
2018,12,9,7,20,19,37,40
2018,12,9,7,20,20,37,40
2018,12,9,7,20,21,38,39
2018,12,9,7,20,22,38,40
2018,12,9,7,20,23,39,40
2018,12,9,7,20,24,39,41
2018,12,9,7,20,25,40,42
2018,12,9,7,20,26,43,43
2018,12,9,7,20,27,43,42
2018,12,9,7,20,28,42,41
2018,12,9,7,20,29,45,40
2018,12,9,7,20,30,45,40
2018,12,9,7,20,31,45,39
2018,12,9,7,20,32,41,40
2018,12,9,7,20,33,41,40
2018,12,9,7,20,34,40,40
2018,12,9,7,20,35,40,40
2018,12,9,7,20,36,40,39
2018,12,9,7,20,37,40,36
2018,12,9,7,20,38,43,36
2018,12,9,7,20,39,45,35
2018,12,9,7,20,40,45,36
2018,12,9,7,20,41,43,36
2018,12,9,7,20,42,43,35
2018,12,9,7,20,43,42,35
2018,12,9,7,20,44,42,33
2018,12,9,7,20,45,42,32
2018,12,9,7,20,46,43,35
2018,12,9,7,20,47,43,36
2018,12,9,7,20,48,43,35
2018,12,9,7,20,49,42,34
2018,12,9,7,20,50,42,34
2018,12,9,7,20,51,44,34
2018,12,9,7,20,52,44,34
2018,12,9,7,20,53,44,34
2018,12,9,7,20,54,44,29
2018,12,9,7,20,55,45,29
2018,12,9,7,20,56,45,31
2018,12,9,7,20,57,46,31
2018,12,9,7,20,58,46,31
2018,12,9,7,20,59,47,30
2018,12,9,7,21,0,47,30
2018,12,9,7,21,1,48,30
2018,12,9,7,21,2,46,30
2018,12,9,7,21,3,46,30
2018,12,9,7,21,4,46,28
2018,12,9,7,21,5,47,29
2018,12,9,7,21,6,47,28
2018,12,9,7,21,7,47,25
2018,12,9,7,21,9,47,25
2018,12,9,7,21,10,50,25
2018,12,9,7,21,11,52,25
2018,12,9,7,21,12,52,25
2018,12,9,7,21,13,51,25
2018,12,9,7,21,14,52,25
2018,12,9,7,21,15,52,25
2018,12,9,7,21,16,51,24
2018,12,9,7,21,17,51,24
2018,12,9,7,21,18,49,24
2018,12,9,7,21,19,48,25
2018,12,9,7,21,20,49,24
2018,12,9,7,21,21,49,24
2018,12,9,7,21,29,44,23
2018,12,9,7,21,30,43,23
2018,12,9,7,21,31,43,22
2018,12,9,7,21,32,41,22
2018,12,9,7,21,33,41,22
2018,12,9,7,21,34,39,22
2018,12,9,7,21,35,38,22
2018,12,9,7,21,36,38,22
2018,12,9,7,21,37,38,20
2018,12,9,7,21,38,36,20
2018,12,9,7,21,39,35,20
2018,12,9,7,21,40,33,20
2018,12,9,7,21,41,32,20
2018,12,9,7,21,42,32,20
2018,12,9,7,21,42,32,20
2018,12,9,7,21,43,32,20
2018,12,9,7,21,44,32,20
2018,12,9,7,21,45,32,20
2018,12,9,7,21,46,32,19
2018,12,9,7,21,47,32,19
2018,12,9,7,21,48,30,19
2018,12,9,7,21,49,30,17
2018,12,9,7,21,50,29,17
2018,12,9,7,21,51,16,17
2018,12,9,7,21,55,14,11
2018,12,9,7,21,56,11,11
2018,12,9,7,21,57,10,8
2018,12,9,7,21,58,8,8
2018,12,9,7,21,59,7,7
2018,12,9,7,21,59,6,7
2018,12,9,7,22,1,5,5
2018,12,9,7,22,2,4,5
2018,12,9,7,22,3,5,5
2018,12,9,7,22,4,0,4
2018,12,9,7,22,5,0,4
2018,12,9,7,22,6,0,5
2018,12,9,7,22,7,0,3
2018,12,9,7,22,8,0,3
2018,12,9,7,22,9,0,3
2018,12,9,7,22,10,0,3
2018,12,9,7,22,10,0,3
2018,12,9,7,22,11,0,3
2018,12,9,7,22,12,0,3
2018,12,9,7,22,13,0,3
2018,12,9,7,22,14,0,2
2018,12,9,7,22,15,0,2
2018,12,9,7,22,16,0,2
2018,12,9,7,22,17,0,2
2018,12,9,7,22,18,0,2
2018,12,9,7,22,19,0,2
2018,12,9,7,22,20,0,2
2018,12,9,7,22,21,0,2
2018,12,9,7,22,22,0,2
2018,12,9,7,22,23,0,2
2018,12,9,7,22,24,0,2
2018,12,9,7,22,25,0,2
2018,12,9,7,22,26,0,2
2018,12,9,7,22,27,0,2
2018,12,9,7,22,28,0,2
2018,12,9,7,22,29,0,2
2018,12,9,7,22,30,0,2
2018,12,9,7,22,31,0,2
2018,12,9,7,22,32,0,2
2018,12,9,7,22,33,0,2
2018,12,9,7,22,34,0,2
2018,12,9,7,22,35,0,2
2018,12,9,7,22,36,0,2
2018,12,9,7,22,37,0,2
2018,12,9,7,22,38,0,2
2018,12,9,7,22,39,0,2
2018,12,9,7,22,40,0,2
2018,12,9,7,22,41,0,2
2018,12,9,7,22,42,0,2
2018,12,9,7,22,43,0,2
2018,12,9,7,22,44,0,2
2018,12,9,7,22,45,0,2
2018,12,9,7,22,46,0,2
2018,12,9,7,22,47,0,2
2018,12,9,7,22,48,0,2
2018,12,9,7,22,49,0,2
2018,12,9,7,22,50,0,2
2018,12,9,7,22,51,0,2
2018,12,9,7,22,52,0,2
2018,12,9,7,22,53,0,2
2018,12,9,7,22,54,0,2
2018,12,9,7,22,55,0,2
2018,12,9,7,22,56,0,2
2018,12,9,7,22,57,0,2
2018,12,9,7,22,58,0,2
2018,12,9,7,22,59,0,2
2018,12,9,7,23,0,0,2
2018,12,9,7,23,1,0,2
2018,12,9,7,23,3,0,2
2018,12,9,7,23,4,0,2
2018,12,9,7,23,5,0,2
2018,12,9,7,23,6,0,2
2018,12,9,7,23,7,0,2
2018,12,9,7,23,8,0,2
2018,12,9,7,23,9,0,2
2018,12,9,7,23,10,0,2
2018,12,9,7,23,11,0,2
2018,12,9,7,23,12,0,2
2018,12,9,7,23,13,0,2
2018,12,9,7,23,14,0,2
2018,12,9,7,23,15,0,2
2018,12,9,7,23,16,0,2
2018,12,9,7,23,17,0,2
2018,12,9,7,23,18,0,2
2018,12,9,7,23,19,0,2
2018,12,9,7,23,20,0,2
2018,12,9,7,23,21,0,2
2018,12,9,7,23,22,0,2
2018,12,9,7,23,23,0,2
2018,12,9,7,23,24,0,2
2018,12,9,7,23,25,0,2
2018,12,9,7,23,26,0,2
2018,12,9,7,23,27,0,2
2018,12,9,7,23,28,0,2
2018,12,9,7,23,29,0,2
2018,12,9,7,23,30,0,2
2018,12,9,7,23,31,0,2
2018,12,9,7,23,32,0,2
2018,12,9,7,23,33,0,2
2018,12,9,7,23,34,0,2
2018,12,9,7,23,35,0,2
2018,12,9,7,23,36,0,2
2018,12,9,7,23,37,0,2
2018,12,9,7,23,38,0,2
2018,12,9,7,23,39,0,2
2018,12,9,7,23,40,0,2
2018,12,9,7,23,41,0,2
2018,12,9,7,23,42,0,2
2018,12,9,7,23,43,0,2
2018,12,9,7,23,44,0,2
2018,12,9,7,23,45,0,2
2018,12,9,7,23,46,0,2
2018,12,9,7,23,47,0,2
2018,12,9,7,23,48,0,2
2018,12,9,7,23,49,0,2
2018,12,9,7,23,50,0,2
2018,12,9,7,23,51,0,2
2018,12,9,7,23,52,0,2
2018,12,9,7,23,53,0,2
2018,12,9,7,23,54,0,2
2018,12,9,7,23,55,0,2
2018,12,9,7,23,56,0,2
2018,12,9,7,23,57,0,2
2018,12,9,7,23,58,0,2
2018,12,9,7,23,59,0,2
2018,12,10,1,0,0,0,2
2018,12,10,1,0,1,0,2
2018,12,10,1,0,2,0,2
2018,12,10,1,0,3,0,2
2018,12,10,1,0,4,0,2
2018,12,10,1,0,5,0,2
2018,12,10,1,0,6,0,2
2018,12,10,1,0,7,0,2
2018,12,10,1,0,8,0,2
2018,12,10,1,0,9,0,2
2018,12,10,1,0,10,0,2
2018,12,10,1,0,11,0,2
2018,12,10,1,0,12,0,2
2018,12,10,1,0,13,0,2
2018,12,10,1,0,14,0,2
2018,12,10,1,0,15,0,2
2018,12,10,1,0,16,0,2
2018,12,10,1,0,17,0,2
2018,12,10,1,0,18,0,2
2018,12,10,1,0,19,0,2
2018,12,10,1,0,20,0,2
2018,12,10,1,0,21,0,2
2018,12,10,1,0,22,0,2
2018,12,10,1,0,24,0,2
2018,12,10,1,0,25,0,2
2018,12,10,1,0,26,0,2
2018,12,10,1,0,27,0,2
2018,12,10,1,0,28,0,2
2018,12,10,1,0,29,0,2
2018,12,10,1,0,30,0,2
2018,12,10,1,0,31,0,2
2018,12,10,1,0,32,0,2
2018,12,10,1,0,33,0,2
2018,12,10,1,0,34,0,2
2018,12,10,1,0,35,0,2
2018,12,10,1,0,36,0,2
2018,12,10,1,0,37,0,2
2018,12,10,1,0,38,0,2
2018,12,10,1,0,39,0,2
2018,12,10,1,0,40,0,2
2018,12,10,1,0,41,0,2
2018,12,10,1,0,42,0,2
2018,12,10,1,0,43,0,2
2018,12,10,1,0,44,0,2
2018,12,10,1,0,45,0,2
2018,12,10,1,0,46,0,2
2018,12,10,1,0,47,0,2
2018,12,10,1,0,48,0,2
2018,12,10,1,0,49,0,2
2018,12,10,1,0,50,0,2
2018,12,10,1,0,51,0,2
2018,12,10,1,0,52,0,2
2018,12,10,1,0,53,0,2
2018,12,10,1,0,54,0,2
2018,12,10,1,0,55,0,2
2018,12,10,1,0,56,0,2
2018,12,10,1,0,57,0,2
2018,12,10,1,0,58,0,2
2018,12,10,1,0,59,0,2
2018,12,10,1,1,0,0,2
2018,12,10,1,1,1,0,2
2018,12,10,1,1,2,0,2
2018,12,10,1,1,3,0,2
2018,12,10,1,1,4,0,2
2018,12,10,1,1,5,0,2
2018,12,10,1,1,6,0,2
2018,12,10,1,1,7,0,2
2018,12,10,1,1,8,0,2
2018,12,10,1,1,9,0,2
2018,12,10,1,1,10,0,2
2018,12,10,1,1,11,0,2
2018,12,10,1,1,12,0,2
2018,12,10,1,1,13,0,2
2018,12,10,1,1,14,0,2
2018,12,10,1,1,15,0,2
2018,12,10,1,1,16,0,2
2018,12,10,1,1,17,0,2
2018,12,10,1,1,18,0,2
2018,12,10,1,1,19,0,2
2018,12,10,1,1,20,0,2
2018,12,10,1,1,21,0,2
2018,12,10,1,1,22,0,2
2018,12,10,1,1,23,0,2
2018,12,10,1,1,24,0,2
2018,12,10,1,1,25,0,2
2018,12,10,1,1,26,0,2
2018,12,10,1,1,27,0,2
2018,12,10,1,1,28,0,2
2018,12,10,1,1,29,0,2
2018,12,10,1,1,30,0,2
2018,12,10,1,1,31,0,2
2018,12,10,1,1,32,0,2
2018,12,10,1,1,33,0,2
2018,12,10,1,1,34,0,2
2018,12,10,1,1,35,0,2
2018,12,10,1,1,36,0,2
2018,12,10,1,1,37,0,2
2018,12,10,1,1,38,0,2
2018,12,10,1,1,39,0,2
2018,12,10,1,1,40,0,2
2018,12,10,1,1,41,0,2
2018,12,10,1,1,42,0,2
2018,12,10,1,1,43,0,2
2018,12,10,1,1,45,0,2
2018,12,10,1,1,46,0,2
2018,12,10,1,1,47,0,2
2018,12,10,1,1,48,0,2
2018,12,10,1,1,49,0,2
2018,12,10,1,1,50,0,2
2018,12,10,1,1,51,0,2
2018,12,10,1,1,52,0,2
2018,12,10,1,1,53,0,2
2018,12,10,1,1,54,0,2
2018,12,10,1,1,55,0,2
2018,12,10,1,1,56,0,2
2018,12,10,1,1,57,0,2
2018,12,10,1,1,58,0,2
2018,12,10,1,1,59,0,2
2018,12,10,1,2,0,0,2
2018,12,10,1,2,1,0,2
2018,12,10,1,2,2,0,2
2018,12,10,1,2,3,0,2
2018,12,10,1,2,4,0,2
2018,12,10,1,2,5,0,2
2018,12,10,1,2,6,0,2
2018,12,10,1,2,7,0,2
2018,12,10,1,2,8,0,2
2018,12,10,1,2,9,0,2
2018,12,10,1,2,10,0,2
2018,12,10,1,2,11,0,2
2018,12,10,1,2,12,0,2
2018,12,10,1,2,13,0,2
2018,12,10,1,2,14,0,2
2018,12,10,1,2,15,0,0
2018,12,10,1,2,16,0,0
2018,12,10,1,2,17,0,0
2018,12,10,1,2,18,0,0
2018,12,10,1,2,19,0,0
2018,12,10,1,2,20,0,0
2018,12,10,1,2,21,0,0
2018,12,10,1,2,22,0,0
2018,12,10,1,2,23,0,0
2018,12,10,1,2,24,0,0
2018,12,10,1,2,25,0,0
2018,12,10,1,2,26,0,0
2018,12,10,1,2,27,0,0
2018,12,10,1,2,28,0,0
2018,12,10,1,2,29,0,0
2018,12,10,1,2,30,0,0
2018,12,10,1,2,31,0,0
2018,12,10,1,2,32,0,0
2018,12,10,1,2,33,0,0
2018,12,10,1,2,34,0,0
2018,12,10,1,2,35,0,0
2018,12,10,1,2,36,0,0
2018,12,10,1,2,37,0,0
2018,12,10,1,2,38,0,0
2018,12,10,1,2,39,0,0
2018,12,10,1,2,40,0,0
2018,12,10,1,2,41,0,0
2018,12,10,1,2,42,0,0
2018,12,10,1,2,43,0,0
2018,12,10,1,2,44,0,0
2018,12,10,1,2,45,0,0
2018,12,10,1,2,46,0,0
2018,12,10,1,2,47,0,0
2018,12,10,1,2,48,0,0
2018,12,10,1,2,49,0,0
2018,12,10,1,2,50,0,0
2018,12,10,1,2,51,0,0
2018,12,10,1,2,52,0,0
2018,12,10,1,2,53,0,0
2018,12,10,1,2,54,0,0
2018,12,10,1,2,55,0,0
2018,12,10,1,2,56,0,0
2018,12,10,1,2,57,0,0
2018,12,10,1,2,58,0,0
2018,12,10,1,2,59,0,0
2018,12,10,1,3,3,0,0
2018,12,10,1,3,4,0,0
2018,12,10,1,3,5,0,0
2018,12,10,1,3,6,0,0
2018,12,10,1,3,7,0,0
2018,12,10,1,3,8,0,0
2018,12,10,1,3,9,0,0
2018,12,10,1,3,10,0,0
2018,12,10,1,3,11,0,0
2018,12,10,1,3,12,0,0
2018,12,10,1,3,13,0,0
2018,12,10,1,3,14,0,0
2018,12,10,1,3,15,0,0
2018,12,10,1,3,16,0,0
2018,12,10,1,3,17,0,0
2018,12,10,1,3,18,0,0
2018,12,10,1,3,19,0,0
2018,12,10,1,3,20,0,0
2018,12,10,1,3,21,0,0
2018,12,10,1,3,22,0,0
2018,12,10,1,3,23,0,0
2018,12,10,1,3,24,0,0
2018,12,10,1,3,25,0,0
2018,12,10,1,3,26,0,0
2018,12,10,1,3,27,0,0
2018,12,10,1,3,28,0,0
2018,12,10,1,3,29,0,0
2018,12,10,1,3,30,0,0
2018,12,10,1,3,31,0,0
2018,12,10,1,3,32,0,0
2018,12,10,1,3,33,0,0
2018,12,10,1,3,34,0,0
2018,12,10,1,3,35,0,0
2018,12,10,1,3,36,0,0
2018,12,10,1,3,37,0,0
2018,12,10,1,3,38,0,0
2018,12,10,1,3,39,0,0
2018,12,10,1,3,40,0,0
2018,12,10,1,3,41,0,0
2018,12,10,1,3,42,0,0
2018,12,10,1,3,43,0,0
2018,12,10,1,3,44,0,0
2018,12,10,1,3,45,0,0
2018,12,10,1,3,46,0,0
2018,12,10,1,3,47,0,0
2018,12,10,1,3,48,0,0
2018,12,10,1,3,49,0,0
2018,12,10,1,3,50,0,0
2018,12,10,1,3,51,0,0
2018,12,10,1,3,52,0,0
2018,12,10,1,3,53,0,0
2018,12,10,1,3,54,0,0
2018,12,10,1,3,55,0,0
2018,12,10,1,3,56,0,0
2018,12,10,1,3,57,0,0
2018,12,10,1,3,58,0,0
2018,12,10,1,3,59,0,0
2018,12,10,1,4,0,0,0
2018,12,10,1,4,1,0,0
2018,12,10,1,4,2,0,0
2018,12,10,1,4,4,0,0
2018,12,10,1,4,5,0,0
2018,12,10,1,4,6,0,0
2018,12,10,1,4,7,0,0
2018,12,10,1,4,8,0,0
2018,12,10,1,4,9,0,0
2018,12,10,1,4,10,0,0
2018,12,10,1,4,11,0,0
2018,12,10,1,4,12,0,0
2018,12,10,1,4,13,0,0
2018,12,10,1,4,14,0,0
2018,12,10,1,4,15,0,0
2018,12,10,1,4,16,0,0
2018,12,10,1,4,17,0,0
2018,12,10,1,4,18,0,0
2018,12,10,1,4,19,0,0
2018,12,10,1,4,20,0,0
2018,12,10,1,4,21,0,0
2018,12,10,1,4,22,0,0
2018,12,10,1,4,23,0,0
2018,12,10,1,4,24,0,0
2018,12,10,1,4,25,0,0
2018,12,10,1,4,26,0,0
2018,12,10,1,4,27,0,0
2018,12,10,1,4,28,0,0
2018,12,10,1,4,29,0,0
2018,12,10,1,4,30,0,0
2018,12,10,1,4,31,0,0
2018,12,10,1,4,32,0,0
2018,12,10,1,4,33,0,0
2018,12,10,1,4,34,0,0
2018,12,10,1,4,35,0,0
2018,12,10,1,4,36,0,0
2018,12,10,1,4,37,0,0
2018,12,10,1,4,38,0,0
2018,12,10,1,4,39,0,0
2018,12,10,1,4,40,0,0
2018,12,10,1,4,41,0,0
2018,12,10,1,4,42,0,0
2018,12,10,1,4,43,0,0
2018,12,10,1,4,44,0,0
2018,12,10,1,4,45,0,0
2018,12,10,1,4,46,0,0
2018,12,10,1,4,47,0,0
2018,12,10,1,4,48,0,0
2018,12,10,1,4,49,0,0
2018,12,10,1,4,50,0,0
2018,12,10,1,4,51,0,0
2018,12,10,1,4,52,0,0
2018,12,10,1,4,53,0,0
2018,12,10,1,4,54,0,0
2018,12,10,1,4,55,0,0
